session_id,timestamp,session_date,device_model,firmware_version,satellite_id,ground_station_id,service_type,snr_db,elevation_degrees,handshake_latency_ms,packet_drop_rate,qoe_tier,ml_anomaly_flag,is_anomaly
SES-168995,2026-08-25 11:36:29+00:00,2026-08-25,iPhone 15 Pro,v18.2.0-b2,GS-LEO-22,GS-TX-A,Messages_Satellite,23.74,74.3,2181.0,0.002,Acceptable,-1,1
SES-185238,2026-08-17 02:16:43+00:00,2026-08-17,iPhone 15 Pro,v18.2.1,GS-LEO-06,GS-CA-B,Messages_Satellite,10.04,78.9,890.0,0.7597,Degraded,-1,1
SES-119411,2026-08-02 09:58:13+00:00,2026-08-02,iPhone 15 Pro,v18.2.1,GS-LEO-22,GS-CA-B,Messages_Satellite,6.25,40.7,1142.0,0.7551,Degraded,-1,1
SES-135794,2026-08-02 10:03:26+00:00,2026-08-02,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-CA-B,Messages_Satellite,7.48,25.9,1096.0,0.5088,Degraded,-1,1
SES-169656,2026-08-01 18:43:29+00:00,2026-08-01,iPhone 15 Pro,v18.2.1,GS-LEO-06,GS-CA-B,Emergency_SOS,13.22,82.9,893.0,0.6015,Degraded,-1,1
SES-124624,2026-08-30 10:47:55+00:00,2026-08-30,iPhone 15 Pro,v18.2.1,GS-LEO-22,GS-CA-B,Messages_Satellite,6.85,44.6,1026.0,0.7009,Degraded,-1,1
SES-191284,2026-08-17 20:28:55+00:00,2026-08-17,iPhone 15 Pro,v18.2.0-b2,GS-LEO-22,GS-CA-B,Messages_Satellite,10.74,25.5,941.0,0.6395,Degraded,-1,1
SES-198157,2026-08-28 03:27:37+00:00,2026-08-28,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-CA-B,Roadside_Assistance,12.92,48.4,916.0,0.7407,Degraded,-1,1
SES-150984,2026-08-23 00:29:04+00:00,2026-08-23,iPhone 15 Pro,v18.2.1,GS-LEO-22,GS-CA-B,Emergency_SOS,11.98,23.3,911.0,0.622,Degraded,-1,1
SES-184614,2026-08-26 16:33:56+00:00,2026-08-26,iPhone 15 Pro,v18.2.1,GS-LEO-22,GS-CA-B,Messages_Satellite,15.69,41.0,823.0,0.7819,Degraded,-1,1
SES-117434,2026-08-04 17:46:00+00:00,2026-08-04,iPhone 15 Pro,v18.2.1,GS-LEO-22,GS-CA-B,FindMy_Ping,13.08,18.7,811.0,0.6626,Degraded,-1,1
SES-111517,2026-08-20 20:33:29+00:00,2026-08-20,iPhone 15 Pro,v18.2.0-b2,GS-LEO-22,GS-CA-B,Emergency_SOS,16.15,65.8,798.0,0.7667,Degraded,-1,1
SES-101201,2026-08-18 18:09:31+00:00,2026-08-18,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-CA-B,Messages_Satellite,19.4,23.4,786.0,0.677,Degraded,-1,1
SES-125149,2026-08-08 13:16:23+00:00,2026-08-08,iPhone 15 Pro,v18.1.0,GS-LEO-01,GS-CA-B,Messages_Satellite,10.53,54.6,977.0,0.6059,Degraded,-1,1
SES-198985,2026-08-04 01:21:52+00:00,2026-08-04,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-CA-B,FindMy_Ping,20.79,31.1,656.0,0.6526,Degraded,-1,1
SES-181657,2026-08-01 11:08:22+00:00,2026-08-01,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,1.48,70.6,4501.0,0.0464,Degraded,-1,1
SES-146681,2026-08-18 16:01:38+00:00,2026-08-18,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-TX-A,Messages_Satellite,11.51,28.5,4461.0,0.167,Degraded,-1,1
SES-134240,2026-08-20 18:55:31+00:00,2026-08-20,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-OR-D,Emergency_SOS,9.43,31.2,4441.0,0.1095,Degraded,-1,1
SES-119456,2026-08-20 15:46:59+00:00,2026-08-20,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,15.85,58.8,4272.0,0.0292,Degraded,-1,1
SES-121955,2026-08-27 01:14:52+00:00,2026-08-27,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-FL-C,Roadside_Assistance,10.5,80.0,4233.0,0.0867,Degraded,-1,1
SES-123357,2026-08-04 02:31:23+00:00,2026-08-04,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-TX-A,Messages_Satellite,12.21,63.7,4198.0,0.1778,Degraded,-1,1
SES-168546,2026-08-04 06:17:12+00:00,2026-08-04,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-OR-D,Emergency_SOS,20.32,38.1,4171.0,0.089,Degraded,-1,1
SES-134170,2026-08-01 20:19:48+00:00,2026-08-01,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,14.39,50.6,4171.0,0.0024,Degraded,-1,1
SES-197013,2026-08-09 05:51:00+00:00,2026-08-09,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,9.67,15.1,4031.0,0.0502,Degraded,-1,1
SES-194560,2026-08-26 06:23:16+00:00,2026-08-26,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,13.07,74.6,4028.0,0.0899,Degraded,-1,1
SES-159200,2026-08-28 01:00:20+00:00,2026-08-28,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,19.93,80.8,4004.0,0.0568,Degraded,-1,1
SES-107426,2026-08-02 01:01:43+00:00,2026-08-02,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-TX-A,Messages_Satellite,11.94,78.9,3925.0,0.0134,Degraded,-1,1
SES-124331,2026-08-13 21:46:30+00:00,2026-08-13,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-OR-D,Messages_Satellite,10.64,62.9,3922.0,0.1205,Degraded,-1,1
SES-122613,2026-08-09 23:58:36+00:00,2026-08-09,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,11.8,79.5,3905.0,0.0288,Degraded,-1,1
SES-147920,2026-08-14 00:33:07+00:00,2026-08-14,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,11.21,62.5,3876.0,0.6129,Degraded,-1,1
SES-107679,2026-08-07 15:33:27+00:00,2026-08-07,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,11.03,18.8,3194.0,0.5721,Degraded,-1,1
SES-144326,2026-08-02 17:10:04+00:00,2026-08-02,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Emergency_SOS,15.46,68.8,3189.0,0.5535,Degraded,-1,1
SES-160037,2026-08-10 19:09:15+00:00,2026-08-10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-CA-B,Messages_Satellite,8.57,65.2,1009.0,0.7404,Degraded,-1,1
SES-165582,2026-08-23 04:06:48+00:00,2026-08-23,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-CA-B,Messages_Satellite,0.7,53.3,1276.0,0.2493,Acceptable,-1,1
SES-150789,2026-08-28 14:35:00+00:00,2026-08-28,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,Roadside_Assistance,5.93,22.6,1149.0,0.4541,Degraded,-1,1
SES-155735,2026-08-22 01:50:42+00:00,2026-08-22,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,FindMy_Ping,5.42,79.2,1090.0,0.6386,Degraded,-1,1
SES-159903,2026-08-27 22:12:06+00:00,2026-08-27,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,6.38,57.5,1087.0,0.6042,Degraded,-1,1
SES-140845,2026-08-11 01:36:03+00:00,2026-08-11,iPhone 15 Pro,v18.2.1,GS-LEO-06,GS-CA-B,Roadside_Assistance,9.61,78.4,1029.0,0.6571,Degraded,-1,1
SES-115475,2026-08-30 07:49:03+00:00,2026-08-30,iPhone 15 Pro,v18.1.0,GS-LEO-06,GS-CA-B,Messages_Satellite,6.55,78.9,1035.0,0.7559,Degraded,-1,1
SES-174053,2026-08-22 00:55:06+00:00,2026-08-22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,8.62,34.9,1007.0,0.7095,Degraded,-1,1
SES-118966,2026-08-04 17:24:50+00:00,2026-08-04,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-CA-B,Messages_Satellite,8.26,19.7,1006.0,0.6432,Degraded,-1,1
SES-133430,2026-08-03 11:57:37+00:00,2026-08-03,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,FindMy_Ping,9.78,53.1,934.0,0.6384,Degraded,-1,1
SES-124073,2026-08-08 18:16:08+00:00,2026-08-08,iPhone 15 Pro,v18.1.0,GS-LEO-01,GS-CA-B,Emergency_SOS,7.73,33.8,1060.0,0.6476,Degraded,-1,1
SES-135241,2026-08-22 04:58:16+00:00,2026-08-22,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-CA-B,Messages_Satellite,15.02,28.6,906.0,0.7095,Degraded,-1,1
SES-153717,2026-08-20 07:28:46+00:00,2026-08-20,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-TX-A,Messages_Satellite,25.26,58.8,2185.0,0.025,Acceptable,-1,1
SES-185746,2026-08-02 09:48:38+00:00,2026-08-02,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,FindMy_Ping,12.72,31.5,889.0,0.6619,Degraded,-1,1
SES-127786,2026-08-28 22:55:16+00:00,2026-08-28,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,Messages_Satellite,10.96,62.5,882.0,0.7085,Degraded,-1,1
SES-134211,2026-08-02 20:12:20+00:00,2026-08-02,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,Messages_Satellite,19.48,81.9,3019.0,0.0115,Degraded,-1,1
SES-132103,2026-08-13 16:15:43+00:00,2026-08-13,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,Emergency_SOS,17.78,62.9,3056.0,0.2437,Degraded,-1,1
SES-123014,2026-08-09 09:36:28+00:00,2026-08-09,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-TX-A,Roadside_Assistance,2.99,35.4,3092.0,0.1343,Degraded,-1,1
SES-106043,2026-08-10 01:11:31+00:00,2026-08-10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-CA-B,Messages_Satellite,13.74,28.0,3101.0,0.3679,Degraded,-1,1
SES-190436,2026-08-12 06:48:35+00:00,2026-08-12,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-CA-B,FindMy_Ping,12.59,21.7,872.0,0.6282,Degraded,-1,1
SES-162046,2026-08-13 11:42:28+00:00,2026-08-13,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-CA-B,Roadside_Assistance,12.53,54.7,3393.0,0.2861,Degraded,-1,1
SES-180547,2026-08-10 22:12:28+00:00,2026-08-10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-OR-D,Emergency_SOS,19.68,83.1,3445.0,0.1198,Degraded,-1,1
SES-114159,2026-08-14 08:02:39+00:00,2026-08-14,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-TX-A,Emergency_SOS,4.39,81.9,3507.0,0.0341,Degraded,-1,1
SES-102732,2026-08-03 17:22:43+00:00,2026-08-03,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-OR-D,Roadside_Assistance,4.28,30.3,3661.0,0.2465,Degraded,-1,1
SES-179491,2026-08-21 16:03:19+00:00,2026-08-21,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,Messages_Satellite,22.83,84.4,2067.0,0.078,Acceptable,-1,1
SES-186295,2026-08-06 04:31:04+00:00,2026-08-06,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,Messages_Satellite,17.82,67.5,3807.0,0.1668,Degraded,-1,1
SES-199377,2026-08-06 07:30:15+00:00,2026-08-06,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-TX-A,Messages_Satellite,16.99,42.2,3952.0,0.1324,Degraded,-1,1
SES-149783,2026-08-19 09:18:58+00:00,2026-08-19,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-CA-B,Messages_Satellite,11.88,58.8,4214.0,0.2193,Degraded,-1,1
SES-185008,2026-08-08 12:03:50+00:00,2026-08-08,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,FindMy_Ping,13.3,85.0,2729.0,0.1454,Degraded,-1,1
SES-155542,2026-08-11 14:37:19+00:00,2026-08-11,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-TX-A,FindMy_Ping,15.06,58.5,4328.0,0.0359,Degraded,-1,1
SES-137201,2026-08-18 20:20:37+00:00,2026-08-18,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,Messages_Satellite,3.08,47.7,4350.0,0.0531,Degraded,-1,1
SES-103033,2026-08-04 00:53:31+00:00,2026-08-04,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-TX-A,Messages_Satellite,-0.02,74.6,4719.0,0.0605,Degraded,-1,1
SES-178239,2026-08-09 03:54:04+00:00,2026-08-09,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,Roadside_Assistance,8.45,83.3,2929.0,0.1826,Degraded,-1,1
SES-119924,2026-08-28 09:40:21+00:00,2026-08-28,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Emergency_SOS,11.08,15.8,2970.0,0.401,Degraded,-1,1
SES-100888,2026-08-10 14:28:33+00:00,2026-08-10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,Messages_Satellite,4.42,82.2,3109.0,0.1429,Degraded,-1,1
SES-140265,2026-08-06 02:32:42+00:00,2026-08-06,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,12.62,81.6,3312.0,0.514,Degraded,-1,1
SES-180326,2026-08-19 02:28:01+00:00,2026-08-19,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,FindMy_Ping,20.23,79.9,3345.0,0.0804,Degraded,-1,1
SES-126415,2026-08-12 09:06:58+00:00,2026-08-12,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,Roadside_Assistance,15.89,54.2,787.0,0.6965,Degraded,-1,1
SES-176415,2026-08-15 08:45:27+00:00,2026-08-15,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,16.38,15.5,786.0,0.6574,Degraded,-1,1
SES-111729,2026-08-07 00:59:01+00:00,2026-08-07,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,11.38,70.1,3608.0,0.6619,Degraded,-1,1
SES-160671,2026-08-17 00:23:08+00:00,2026-08-17,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Roadside_Assistance,9.47,83.1,3766.0,0.3497,Degraded,-1,1
SES-177721,2026-08-25 01:34:54+00:00,2026-08-25,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,Messages_Satellite,12.58,67.3,3828.0,0.206,Degraded,-1,1
SES-136627,2026-08-08 18:01:02+00:00,2026-08-08,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-CA-B,Messages_Satellite,18.71,63.3,756.0,0.6676,Degraded,-1,1
SES-127984,2026-08-22 23:07:21+00:00,2026-08-22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,Emergency_SOS,7.51,72.8,3885.0,0.0133,Degraded,-1,1
SES-137027,2026-08-29 01:09:02+00:00,2026-08-29,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,Messages_Satellite,15.24,84.5,3885.0,0.1862,Degraded,-1,1
SES-101253,2026-08-02 14:07:02+00:00,2026-08-02,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,Messages_Satellite,5.8,73.2,3896.0,0.0318,Degraded,-1,1
SES-191873,2026-08-08 17:07:45+00:00,2026-08-08,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,Messages_Satellite,7.6,82.3,3913.0,0.0658,Degraded,-1,1
SES-158658,2026-08-13 21:16:36+00:00,2026-08-13,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Roadside_Assistance,9.01,15.5,3971.0,0.1281,Degraded,-1,1
SES-127233,2026-08-06 23:42:38+00:00,2026-08-06,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,FindMy_Ping,17.06,71.4,4009.0,0.0446,Degraded,-1,1
SES-193940,2026-08-16 06:38:54+00:00,2026-08-16,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,Messages_Satellite,14.22,80.4,4051.0,0.0738,Degraded,-1,1
SES-131072,2026-08-18 17:28:12+00:00,2026-08-18,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,Messages_Satellite,9.73,59.0,4090.0,0.1314,Degraded,-1,1
SES-182172,2026-08-10 01:00:06+00:00,2026-08-10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,Roadside_Assistance,9.66,77.2,4103.0,0.0621,Degraded,-1,1
SES-107804,2026-08-18 12:53:14+00:00,2026-08-18,iPhone 15 Pro,v18.1.0,GS-LEO-21,GS-CA-B,Messages_Satellite,20.27,84.6,718.0,0.5467,Degraded,-1,1
SES-151153,2026-08-01 20:41:44+00:00,2026-08-01,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,7.24,40.7,4260.0,0.0458,Degraded,-1,1
SES-125528,2026-08-24 03:34:42+00:00,2026-08-24,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,Messages_Satellite,13.64,62.0,4264.0,0.0716,Degraded,-1,1
SES-199837,2026-08-15 01:52:48+00:00,2026-08-15,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,Messages_Satellite,7.88,70.0,4454.0,0.082,Degraded,-1,1
SES-101929,2026-08-26 16:51:55+00:00,2026-08-26,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-TX-A,Messages_Satellite,23.57,18.6,587.0,0.2125,Acceptable,-1,1
SES-147688,2026-08-25 00:36:20+00:00,2026-08-25,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,9.45,82.8,4467.0,0.3113,Degraded,-1,1
SES-194715,2026-08-22 23:34:34+00:00,2026-08-22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,FindMy_Ping,4.33,30.1,4400.0,0.1271,Degraded,-1,1
SES-172611,2026-08-15 14:08:07+00:00,2026-08-15,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,13.23,61.8,4335.0,0.147,Degraded,-1,1
SES-170281,2026-08-24 04:08:22+00:00,2026-08-24,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,FindMy_Ping,11.36,18.8,4284.0,0.0761,Degraded,-1,1
SES-108122,2026-08-20 18:11:50+00:00,2026-08-20,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Messages_Satellite,14.41,15.9,4281.0,0.0082,Degraded,-1,1
SES-132327,2026-08-28 19:31:04+00:00,2026-08-28,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,FindMy_Ping,7.0,32.1,4188.0,0.0312,Degraded,-1,1
SES-145482,2026-08-08 06:08:41+00:00,2026-08-08,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,Messages_Satellite,15.39,57.8,4145.0,0.0991,Degraded,-1,1
SES-197781,2026-08-07 13:40:01+00:00,2026-08-07,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,FindMy_Ping,14.4,83.7,4086.0,0.0501,Degraded,-1,1
SES-133381,2026-08-23 13:31:03+00:00,2026-08-23,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Messages_Satellite,5.31,44.2,4014.0,0.1021,Degraded,-1,1
SES-113754,2026-08-20 08:02:46+00:00,2026-08-20,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,FindMy_Ping,15.44,74.9,3976.0,0.0973,Degraded,-1,1
SES-140791,2026-08-21 13:53:35+00:00,2026-08-21,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,FindMy_Ping,12.34,84.8,3933.0,0.0387,Degraded,-1,1
SES-167560,2026-08-12 03:45:28+00:00,2026-08-12,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,FindMy_Ping,10.79,74.2,3930.0,0.691,Degraded,-1,1
SES-143101,2026-08-19 15:50:08+00:00,2026-08-19,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Messages_Satellite,20.03,75.1,3834.0,0.0362,Degraded,-1,1
SES-114442,2026-08-07 21:23:01+00:00,2026-08-07,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,FindMy_Ping,18.97,65.9,3829.0,0.0164,Degraded,-1,1
SES-132981,2026-08-22 14:39:36+00:00,2026-08-22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,FindMy_Ping,4.27,72.2,3752.0,0.0375,Degraded,-1,1
SES-108118,2026-08-16 05:43:32+00:00,2026-08-16,iPhone 15 Pro,v18.1.0,GS-LEO-02,GS-CA-B,Messages_Satellite,20.13,61.4,639.0,0.6743,Degraded,-1,1
SES-139058,2026-08-03 16:30:07+00:00,2026-08-03,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,FindMy_Ping,15.28,81.5,3646.0,0.1159,Degraded,-1,1
SES-144955,2026-08-26 18:02:15+00:00,2026-08-26,iPhone 15 Pro,v18.1.0,GS-LEO-02,GS-CA-B,FindMy_Ping,17.81,39.1,640.0,0.7137,Degraded,-1,1
SES-156302,2026-08-05 02:09:09+00:00,2026-08-05,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Roadside_Assistance,20.38,24.1,3555.0,0.1266,Degraded,-1,1
SES-180246,2026-08-17 13:48:34+00:00,2026-08-17,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Emergency_SOS,20.02,70.4,3428.0,0.1787,Degraded,-1,1
SES-118582,2026-08-30 11:05:28+00:00,2026-08-30,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Roadside_Assistance,11.28,44.6,2554.0,0.4434,Degraded,-1,1
SES-198062,2026-08-29 19:05:45+00:00,2026-08-29,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-TX-A,FindMy_Ping,-1.1,83.9,1322.0,0.0152,Optimal,-1,1
SES-181852,2026-08-26 12:39:58+00:00,2026-08-26,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,-2.06,21.5,1223.0,0.2301,Acceptable,-1,1
SES-114909,2026-08-03 09:20:19+00:00,2026-08-03,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,6.08,43.7,1119.0,0.6987,Degraded,-1,1
SES-131011,2026-08-03 22:01:44+00:00,2026-08-03,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,6.92,21.5,1070.0,0.5337,Degraded,-1,1
SES-144389,2026-08-12 22:55:03+00:00,2026-08-12,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,FindMy_Ping,7.93,46.2,982.0,0.6279,Degraded,-1,1
SES-177248,2026-08-25 14:54:37+00:00,2026-08-25,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Emergency_SOS,9.76,22.1,979.0,0.6157,Degraded,-1,1
SES-160067,2026-08-27 15:24:51+00:00,2026-08-27,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,10.67,22.0,967.0,0.6593,Degraded,-1,1
SES-142605,2026-08-02 15:08:33+00:00,2026-08-02,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Emergency_SOS,17.19,34.3,733.0,0.8036,Degraded,-1,1
SES-194692,2026-08-18 06:33:06+00:00,2026-08-18,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,FindMy_Ping,6.64,16.0,955.0,0.6397,Degraded,-1,1
SES-188042,2026-08-25 19:13:32+00:00,2026-08-25,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,11.19,38.3,936.0,0.7367,Degraded,-1,1
SES-118050,2026-08-17 12:20:21+00:00,2026-08-17,iPhone 15 Pro,v18.1.0,GS-LEO-20,GS-CA-B,Messages_Satellite,14.38,17.8,921.0,0.6597,Degraded,-1,1
SES-179091,2026-08-19 01:19:25+00:00,2026-08-19,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Emergency_SOS,16.23,83.9,887.0,0.62,Degraded,-1,1
SES-115760,2026-08-10 22:41:53+00:00,2026-08-10,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,FindMy_Ping,13.79,82.9,817.0,0.6212,Degraded,-1,1
SES-156645,2026-08-16 20:28:21+00:00,2026-08-16,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Roadside_Assistance,15.97,81.5,796.0,0.6246,Degraded,-1,1
SES-197841,2026-08-22 23:50:06+00:00,2026-08-22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,15.48,41.0,794.0,0.6577,Degraded,-1,1
SES-170687,2026-08-22 06:15:35+00:00,2026-08-22,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,16.88,16.2,718.0,0.475,Degraded,-1,1
SES-188253,2026-08-10 01:13:17+00:00,2026-08-10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-CA-B,FindMy_Ping,2.59,58.2,4466.0,0.189,Degraded,-1,1
SES-182860,2026-08-28 06:50:57+00:00,2026-08-28,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-CA-B,Messages_Satellite,6.51,78.1,4440.0,0.1469,Degraded,-1,1
SES-169962,2026-08-21 02:28:02+00:00,2026-08-21,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-TX-A,Messages_Satellite,8.69,69.0,4419.0,0.0657,Degraded,-1,1
SES-150071,2026-08-10 15:14:26+00:00,2026-08-10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-FL-C,Roadside_Assistance,4.26,67.3,4399.0,0.0246,Degraded,-1,1
SES-119065,2026-08-18 21:02:02+00:00,2026-08-18,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-TX-A,Messages_Satellite,6.63,46.8,4339.0,0.0449,Degraded,-1,1
SES-106467,2026-08-15 16:35:16+00:00,2026-08-15,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-TX-A,Emergency_SOS,6.99,27.1,4321.0,0.0264,Degraded,-1,1
SES-121008,2026-08-30 20:16:00+00:00,2026-08-30,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-OR-D,Messages_Satellite,3.33,24.6,4106.0,0.0765,Degraded,-1,1
