session_id,timestamp,device_model,firmware_version,satellite_id,ground_station_id,service_type,snr_db,elevation_degrees,handshake_latency_ms,packet_drop_rate
SES-105534,2026-08-21 21:29:36,iPhone 15 Pro,v18.2.0-b2,GS-LEO-16,GS-OR-D,FindMy_Ping,13.54,19.3,4335.0,0.0862
SES-105535,2026-08-15 05:16:46,iPhone 15 Pro,v18.2.0-b2,GS-LEO-10,GS-CA-B,Emergency_SOS,19.97,72.6,664.0,0.0693
SES-105536,2026-08-29 23:33:35,iPhone 15 Pro,v18.2.0-b2,GS-LEO-23,GS-FL-C,Messages_Satellite,12.82,77.2,3422.0,0.2838
SES-105537,2026-08-12 05:23:07,Watch Ultra 2,v18.2.0-b2,GS-LEO-24,GS-OR-D,FindMy_Ping,9.84,16.7,876.0,0.0733
SES-105538,2026-08-01 08:24:34,iPhone 17 Pro,v18.1.0,GS-LEO-12,GS-FL-C,FindMy_Ping,14.14,55.9,800.0,0.07
SES-105539,2026-08-27 14:42:48,iPhone 16 Pro,v18.2.1,GS-LEO-05,GS-FL-C,FindMy_Ping,8.78,77.2,981.0,0.0119
SES-105540,2026-08-19 03:19:36,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-TX-A,Roadside_Assistance,9.72,36.6,940.0,0.1729
SES-105541,2026-08-10 03:42:04,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-TX-A,Messages_Satellite,14.7,30.0,842.0,0.0414
SES-105542,2026-08-20 23:42:25,Watch Ultra 2,v18.2.1,GS-LEO-19,GS-TX-A,Roadside_Assistance,11.8,40.3,880.0,0.0688
SES-105543,2026-08-28 05:05:35,Watch Ultra 2,v18.2.1,GS-LEO-01,GS-OR-D,Messages_Satellite,10.11,75.2,927.0,0.0841
SES-105544,2026-08-22 05:15:56,iPhone 17 Pro,v18.1.0,GS-LEO-08,GS-FL-C,Messages_Satellite,12.94,48.6,947.0,0.0632
SES-105545,2026-08-20 03:55:10,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-CA-B,Messages_Satellite,14.55,52.7,900.0,0.1672
SES-105546,2026-08-13 03:09:00,iPhone 15 Pro,v18.2.0-b2,GS-LEO-11,GS-CA-B,Emergency_SOS,7.32,82.3,989.0,0.1027
SES-105547,2026-08-08 22:13:21,iPhone 15 Pro,v18.2.1,GS-LEO-08,GS-FL-C,Messages_Satellite,18.35,84.9,855.0,0.0348
SES-105548,2026-08-19 22:03:37,iPhone 16 Pro,v18.2.1,GS-LEO-13,GS-FL-C,FindMy_Ping,12.11,76.3,824.0,0.0726
SES-105549,2026-08-19 08:49:08,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,FindMy_Ping,10.31,71.5,902.0,0.5977
SES-105550,2026-08-11 17:00:31,iPhone 16 Pro,v18.2.0-b2,GS-LEO-18,GS-OR-D,Emergency_SOS,11.81,68.3,3551.0,0.0294
SES-105551,2026-08-13 18:23:39,iPhone 16 Pro,v18.2.1,GS-LEO-18,GS-FL-C,Messages_Satellite,11.01,53.1,865.0,0.0363
SES-105552,2026-08-04 20:17:09,Watch Ultra 3,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,16.37,30.2,2694.0,0.0873
SES-105553,2026-08-21 11:56:40,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-OR-D,FindMy_Ping,13.58,64.3,802.0,0.0511
SES-105554,2026-08-31 08:33:14,Watch Ultra 2,v18.2.1,GS-LEO-21,GS-TX-A,Messages_Satellite,9.54,69.2,1027.0,0.0797
SES-105555,2026-08-12 15:06:35,iPhone 17 Pro,v18.2.0-b2,GS-LEO-09,GS-FL-C,Emergency_SOS,13.74,42.3,3517.0,0.0554
SES-105556,2026-08-26 01:53:39,iPhone 15 Pro,v18.1.0,GS-LEO-14,GS-TX-A,FindMy_Ping,14.51,26.1,776.0,0.0795
SES-105557,2026-08-30 18:26:55,iPhone 17 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,Messages_Satellite,10.87,83.6,3692.0,0.1904
SES-105558,2026-08-14 04:44:44,iPhone 16 Pro,v18.1.0,GS-LEO-22,GS-OR-D,Messages_Satellite,9.64,69.6,889.0,0.0276
SES-105559,2026-08-14 19:40:21,iPhone 17 Pro,v18.2.0-b2,GS-LEO-15,GS-CA-B,Emergency_SOS,17.31,42.1,3830.0,0.0956
SES-105560,2026-08-26 19:45:35,iPhone 16 Pro,v18.2.0-b2,GS-LEO-02,GS-FL-C,Messages_Satellite,10.07,75.0,1046.0,0.0813
SES-105561,2026-08-14 01:12:01,Watch Ultra 3,v18.1.0,GS-LEO-01,GS-OR-D,FindMy_Ping,12.45,67.7,933.0,0.1405
SES-105562,2026-08-21 01:04:04,iPhone 16 Pro,v18.1.0,GS-LEO-10,GS-OR-D,FindMy_Ping,11.31,18.9,1001.0,0.061
SES-105563,2026-08-10 03:02:11,iPhone 16 Pro,v18.2.0-b2,GS-LEO-06,GS-CA-B,FindMy_Ping,16.87,24.0,781.0,0.0118
SES-105564,2026-08-04 07:45:58,Watch Ultra 3,v18.1.0,GS-LEO-08,GS-CA-B,Roadside_Assistance,8.14,35.6,1071.0,0.0712
SES-105565,2026-08-09 20:31:11,iPhone 15 Pro,v18.2.0-b2,GS-LEO-12,GS-TX-A,Messages_Satellite,11.15,46.0,932.0,0.0107
SES-105566,2026-08-07 15:10:42,iPhone 17 Pro,v18.2.1,GS-LEO-12,GS-TX-A,Messages_Satellite,8.37,35.0,1046.0,0.0632
SES-105567,2026-08-15 01:24:10,iPhone 17 Pro,v18.2.0-b2,GS-LEO-23,GS-FL-C,Messages_Satellite,15.23,22.4,695.0,0.0433
SES-105568,2026-08-06 08:34:28,Watch Ultra 2,v18.1.0,GS-LEO-15,GS-TX-A,FindMy_Ping,12.86,50.7,842.0,0.0269
SES-105569,2026-08-31 22:02:01,Watch Ultra 3,v18.2.1,GS-LEO-18,GS-FL-C,FindMy_Ping,6.57,30.8,1007.0,0.139
SES-105570,2026-08-23 02:30:47,Watch Ultra 3,v18.1.0,GS-LEO-21,GS-FL-C,FindMy_Ping,2.21,68.8,1114.0,0.0868
SES-105571,2026-08-30 23:42:24,iPhone 15 Pro,v18.1.0,GS-LEO-08,GS-TX-A,Emergency_SOS,7.99,79.7,993.0,0.0419
SES-105572,2026-08-22 23:30:43,Watch Ultra 2,v18.1.0,GS-LEO-14,GS-TX-A,Messages_Satellite,6.26,40.5,993.0,0.0497
SES-105573,2026-08-14 05:03:33,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-CA-B,FindMy_Ping,12.96,29.9,829.0,0.7071
SES-105574,2026-08-31 05:33:38,iPhone 17 Pro,v18.2.1,GS-LEO-04,GS-CA-B,Roadside_Assistance,10.19,57.7,902.0,0.0051
SES-105575,2026-08-24 21:13:00,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-TX-A,Roadside_Assistance,14.01,45.9,807.0,0.0814
SES-105576,2026-08-10 02:47:26,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,Messages_Satellite,16.11,67.4,2689.0,0.0347
SES-105577,2026-08-16 13:34:37,Watch Ultra 3,v18.2.1,GS-LEO-03,GS-TX-A,FindMy_Ping,8.06,77.3,1026.0,0.0669
SES-105578,2026-08-01 22:35:50,Watch Ultra 3,v18.2.1,GS-LEO-01,GS-CA-B,Messages_Satellite,11.83,51.1,961.0,0.1037
SES-105579,2026-08-08 09:16:00,iPhone 16 Pro,v18.2.1,GS-LEO-02,GS-CA-B,FindMy_Ping,6.37,16.9,1014.0,0.0578
SES-105580,2026-08-03 09:49:31,iPhone 15 Pro,v18.2.1,GS-LEO-06,GS-TX-A,Messages_Satellite,10.58,63.3,981.0,0.1341
SES-105581,2026-08-26 23:17:09,iPhone 16 Pro,v18.2.1,GS-LEO-18,GS-FL-C,Messages_Satellite,16.11,72.0,787.0,0.0541
SES-105582,2026-08-02 01:47:03,Watch Ultra 2,v18.2.1,GS-LEO-18,GS-CA-B,Messages_Satellite,11.8,26.5,981.0,0.061
SES-105583,2026-08-10 00:37:58,iPhone 17 Pro,v18.2.1,GS-LEO-10,GS-TX-A,FindMy_Ping,11.94,43.1,921.0,0.1287
SES-105584,2026-08-05 23:09:26,iPhone 16 Pro,v18.2.1,GS-LEO-04,GS-OR-D,Messages_Satellite,5.73,76.7,1045.0,0.0349
SES-105585,2026-08-14 16:41:14,iPhone 15 Pro,v18.1.0,GS-LEO-15,GS-TX-A,Roadside_Assistance,15.93,81.8,732.0,0.0772
SES-105586,2026-08-14 01:38:06,iPhone 16 Pro,v18.1.0,GS-LEO-23,GS-CA-B,Messages_Satellite,12.02,16.7,918.0,0.0642
SES-105587,2026-08-07 01:40:52,iPhone 16 Pro,v18.2.0-b2,GS-LEO-06,GS-OR-D,Emergency_SOS,8.41,48.7,1098.0,0.0327
SES-105588,2026-08-22 06:47:32,Watch Ultra 3,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,9.86,31.1,967.0,0.1671
SES-105589,2026-08-01 09:33:30,iPhone 17 Pro,v18.1.0,GS-LEO-18,GS-OR-D,Roadside_Assistance,19.89,17.5,695.0,0.052
SES-105590,2026-08-12 07:14:38,iPhone 16 Pro,v18.1.0,GS-LEO-08,GS-OR-D,FindMy_Ping,18.56,44.9,670.0,0.0522
SES-105591,2026-08-05 09:05:13,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-OR-D,Messages_Satellite,9.7,75.2,991.0,0.091
SES-105592,2026-08-08 07:33:33,iPhone 15 Pro,v18.1.0,GS-LEO-01,GS-FL-C,Messages_Satellite,7.86,53.4,943.0,0.0476
SES-105593,2026-08-01 17:09:20,Watch Ultra 3,v18.1.0,GS-LEO-05,GS-FL-C,Messages_Satellite,10.43,78.1,860.0,0.2003
SES-105594,2026-08-24 23:03:42,iPhone 16 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,Emergency_SOS,9.45,53.5,1062.0,0.0184
SES-105595,2026-08-11 13:02:32,iPhone 16 Pro,v18.2.0-b2,GS-LEO-07,GS-OR-D,Roadside_Assistance,14.34,28.8,800.0,0.1018
SES-105596,2026-08-17 14:21:26,iPhone 16 Pro,v18.1.0,GS-LEO-09,GS-OR-D,Messages_Satellite,15.87,76.8,777.0,0.1291
SES-105597,2026-08-21 09:37:07,iPhone 17 Pro,v18.1.0,GS-LEO-11,GS-OR-D,Roadside_Assistance,19.28,55.6,671.0,0.0185
SES-105598,2026-08-16 03:00:47,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,FindMy_Ping,8.38,41.4,997.0,0.0999
SES-105599,2026-08-25 04:40:23,iPhone 17 Pro,v18.1.0,GS-LEO-23,GS-CA-B,Messages_Satellite,19.83,45.1,738.0,0.0042
SES-105600,2026-08-19 00:42:32,iPhone 16 Pro,v18.2.1,GS-LEO-01,GS-CA-B,Messages_Satellite,20.39,54.1,682.0,0.0336
SES-105601,2026-08-23 12:13:53,iPhone 16 Pro,v18.1.0,GS-LEO-11,GS-CA-B,Messages_Satellite,11.29,55.0,1009.0,0.0667
SES-105602,2026-08-02 12:58:35,iPhone 15 Pro,v18.1.0,GS-LEO-24,GS-TX-A,FindMy_Ping,15.0,81.0,835.0,0.0722
SES-105603,2026-08-17 00:46:03,iPhone 17 Pro,v18.2.1,GS-LEO-17,GS-CA-B,Emergency_SOS,17.27,25.0,797.0,0.0695
SES-105604,2026-08-04 21:28:00,iPhone 15 Pro,v18.2.0-b2,GS-LEO-08,GS-CA-B,Messages_Satellite,7.67,61.7,937.0,0.3493
SES-105605,2026-08-08 02:12:16,iPhone 17 Pro,v18.2.1,GS-LEO-24,GS-TX-A,Messages_Satellite,16.75,68.5,805.0,0.0482
SES-105606,2026-08-03 17:17:21,Watch Ultra 2,v18.1.0,GS-LEO-22,GS-CA-B,Messages_Satellite,12.16,15.8,732.0,0.0169
SES-105607,2026-08-13 22:29:57,Watch Ultra 2,v18.1.0,GS-LEO-06,GS-FL-C,Emergency_SOS,11.56,48.9,933.0,0.0252
SES-105608,2026-08-20 01:12:16,iPhone 16 Pro,v18.1.0,GS-LEO-18,GS-FL-C,Messages_Satellite,11.5,79.0,921.0,0.1023
SES-105609,2026-08-04 11:10:09,iPhone 16 Pro,v18.2.1,GS-LEO-08,GS-OR-D,Messages_Satellite,11.76,46.2,921.0,0.0456
SES-105610,2026-08-27 08:51:52,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,FindMy_Ping,16.42,32.1,848.0,0.0215
SES-105611,2026-08-23 19:45:38,iPhone 17 Pro,v18.2.0-b2,GS-LEO-15,GS-OR-D,Messages_Satellite,14.28,37.1,4253.0,0.2498
SES-105612,2026-08-09 19:35:01,Watch Ultra 2,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,13.13,61.5,778.0,0.0138
SES-105613,2026-08-10 07:55:12,iPhone 16 Pro,v18.2.1,GS-LEO-21,GS-TX-A,Emergency_SOS,12.81,33.5,914.0,0.0613
SES-105614,2026-08-13 03:21:49,iPhone 16 Pro,v18.2.1,GS-LEO-07,GS-CA-B,Roadside_Assistance,7.28,25.6,992.0,0.0256
SES-105615,2026-08-19 12:34:11,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-OR-D,Messages_Satellite,9.75,21.0,4055.0,0.0387
SES-105616,2026-08-01 14:41:53,Watch Ultra 2,v18.2.1,GS-LEO-21,GS-CA-B,Messages_Satellite,13.17,31.3,884.0,0.0454
SES-105617,2026-08-06 22:05:43,iPhone 16 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,Messages_Satellite,13.46,44.4,3410.0,0.0052
SES-105618,2026-08-13 02:03:43,iPhone 17 Pro,v18.2.0-b2,GS-LEO-10,GS-CA-B,Messages_Satellite,4.17,43.4,1022.0,0.1124
SES-105619,2026-08-19 16:19:19,iPhone 15 Pro,v18.2.1,GS-LEO-07,GS-FL-C,FindMy_Ping,7.35,61.2,1070.0,0.0405
SES-105620,2026-08-22 12:05:12,iPhone 15 Pro,v18.1.0,GS-LEO-13,GS-FL-C,Messages_Satellite,10.75,82.6,940.0,0.2665
SES-105621,2026-08-12 23:57:53,Watch Ultra 3,v18.2.0-b2,GS-LEO-02,GS-TX-A,Roadside_Assistance,17.32,64.0,736.0,0.0645
SES-105622,2026-08-02 15:02:32,Watch Ultra 2,v18.1.0,GS-LEO-09,GS-TX-A,FindMy_Ping,7.93,44.9,1021.0,0.1238
SES-105623,2026-08-10 16:03:40,iPhone 17 Pro,v18.1.0,GS-LEO-18,GS-FL-C,FindMy_Ping,6.25,81.4,1034.0,0.0133
SES-105624,2026-08-23 08:54:40,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-OR-D,Roadside_Assistance,10.21,26.1,970.0,0.1302
SES-105625,2026-08-05 13:28:18,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-TX-A,Messages_Satellite,12.68,40.1,911.0,0.0342
SES-105626,2026-08-26 07:10:15,iPhone 16 Pro,v18.2.1,GS-LEO-02,GS-TX-A,Emergency_SOS,16.35,44.5,779.0,0.0958
SES-105627,2026-08-11 02:51:30,iPhone 16 Pro,v18.2.1,GS-LEO-05,GS-FL-C,FindMy_Ping,9.68,30.9,961.0,0.0112
SES-105628,2026-08-23 22:52:54,iPhone 17 Pro,v18.2.1,GS-LEO-22,GS-TX-A,Emergency_SOS,17.15,20.4,797.0,0.0272
SES-105629,2026-08-19 21:21:39,iPhone 15 Pro,v18.2.1,GS-LEO-10,GS-TX-A,Emergency_SOS,13.89,54.5,829.0,0.1092
SES-105630,2026-08-16 03:38:01,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-TX-A,Messages_Satellite,14.76,66.3,892.0,0.0304
SES-105631,2026-08-16 16:23:45,iPhone 17 Pro,v18.2.1,GS-LEO-23,GS-OR-D,FindMy_Ping,11.46,33.5,945.0,0.0317
SES-105632,2026-08-08 16:47:44,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-FL-C,Messages_Satellite,12.87,45.4,815.0,0.0227
SES-105633,2026-08-31 13:01:46,iPhone 15 Pro,v18.2.1,GS-LEO-09,GS-CA-B,Messages_Satellite,13.25,77.7,927.0,0.0418
SES-105634,2026-08-03 01:09:00,iPhone 15 Pro,v18.2.1,GS-LEO-09,GS-TX-A,Messages_Satellite,17.85,78.7,668.0,0.0248
SES-105635,2026-08-27 16:18:25,iPhone 15 Pro,v18.2.1,GS-LEO-07,GS-OR-D,Messages_Satellite,20.25,33.3,648.0,0.0333
SES-105636,2026-08-26 06:55:23,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,FindMy_Ping,6.97,80.7,1028.0,0.0741
SES-105637,2026-08-06 22:18:18,Watch Ultra 2,v18.2.1,GS-LEO-04,GS-FL-C,FindMy_Ping,14.38,53.9,806.0,0.0177
SES-105638,2026-08-13 07:07:50,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,11.37,31.5,977.0,0.1376
SES-105639,2026-08-24 08:40:23,iPhone 15 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,FindMy_Ping,9.51,66.6,1050.0,0.0322
SES-105640,2026-08-31 23:55:47,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,7.15,31.7,1000.0,0.0192
SES-105641,2026-08-15 12:08:32,Watch Ultra 2,v18.2.1,GS-LEO-14,GS-TX-A,Messages_Satellite,14.73,40.3,796.0,0.0587
SES-105642,2026-08-10 15:31:47,iPhone 16 Pro,v18.2.1,GS-LEO-07,GS-CA-B,Messages_Satellite,11.19,69.4,906.0,0.1678
SES-105643,2026-08-18 11:55:38,iPhone 16 Pro,v18.2.1,GS-LEO-04,GS-TX-A,Messages_Satellite,10.43,64.8,954.0,0.1231
SES-105644,2026-08-03 12:41:10,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,Roadside_Assistance,11.54,32.3,2583.0,0.0777
SES-105645,2026-08-11 13:44:30,iPhone 16 Pro,v18.2.0-b2,GS-LEO-12,GS-TX-A,Messages_Satellite,7.13,36.4,3142.0,0.0257
SES-105646,2026-08-06 11:34:16,iPhone 15 Pro,v18.1.0,GS-LEO-14,GS-FL-C,Messages_Satellite,11.29,43.7,955.0,0.043
SES-105647,2026-08-12 10:55:12,iPhone 17 Pro,v18.2.0-b2,GS-LEO-07,GS-CA-B,Messages_Satellite,10.77,56.7,1002.0,0.2076
SES-105648,2026-08-31 17:23:32,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-OR-D,Messages_Satellite,7.19,66.2,941.0,0.0974
SES-105649,2026-08-22 01:50:05,iPhone 17 Pro,v18.2.1,GS-LEO-08,GS-OR-D,Roadside_Assistance,19.9,15.1,637.0,0.1313
SES-105650,2026-08-16 18:05:08,iPhone 17 Pro,v18.2.0-b2,GS-LEO-12,GS-TX-A,FindMy_Ping,11.55,18.4,957.0,0.3172
SES-105651,2026-08-01 17:33:18,iPhone 17 Pro,v18.2.1,GS-LEO-16,GS-OR-D,Roadside_Assistance,9.14,56.7,940.0,0.0438
SES-105652,2026-08-09 02:59:20,iPhone 16 Pro,v18.1.0,GS-LEO-22,GS-CA-B,FindMy_Ping,13.19,82.1,797.0,0.1385
SES-105653,2026-08-14 09:40:47,iPhone 16 Pro,v18.1.0,GS-LEO-03,GS-TX-A,Messages_Satellite,13.96,55.0,914.0,0.1196
SES-105654,2026-08-29 09:13:16,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-CA-B,FindMy_Ping,7.87,69.8,2541.0,0.0493
SES-105655,2026-08-06 19:24:06,iPhone 15 Pro,v18.1.0,GS-LEO-17,GS-TX-A,Roadside_Assistance,14.93,57.4,854.0,0.0333
SES-105656,2026-08-20 05:09:00,iPhone 17 Pro,v18.2.0-b2,GS-LEO-09,GS-CA-B,Messages_Satellite,17.92,20.2,765.0,0.0415
SES-105657,2026-08-12 19:13:10,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-OR-D,Roadside_Assistance,15.59,75.4,4251.0,0.0874
SES-105658,2026-08-01 10:24:14,Watch Ultra 3,v18.1.0,GS-LEO-12,GS-CA-B,Messages_Satellite,9.58,32.7,931.0,0.015
SES-105659,2026-08-03 00:55:32,iPhone 17 Pro,v18.2.1,GS-LEO-17,GS-CA-B,Messages_Satellite,8.31,72.9,959.0,0.0117
SES-105660,2026-08-29 05:00:13,iPhone 15 Pro,v18.2.1,GS-LEO-13,GS-CA-B,FindMy_Ping,12.77,40.1,976.0,0.5241
SES-105661,2026-08-24 01:43:49,iPhone 15 Pro,v18.2.1,GS-LEO-10,GS-TX-A,FindMy_Ping,13.39,53.4,774.0,0.0287
SES-105662,2026-08-29 22:38:15,Watch Ultra 2,v18.2.1,GS-LEO-04,GS-TX-A,Roadside_Assistance,12.38,44.2,846.0,0.0242
SES-105663,2026-08-08 12:34:43,iPhone 17 Pro,v18.1.0,GS-LEO-10,GS-OR-D,Messages_Satellite,12.11,68.1,935.0,0.0332
SES-105664,2026-08-19 00:42:38,iPhone 17 Pro,v18.2.1,GS-LEO-22,GS-OR-D,FindMy_Ping,16.58,82.4,847.0,0.053
SES-105665,2026-08-05 08:15:05,iPhone 17 Pro,v18.2.1,GS-LEO-10,GS-CA-B,Messages_Satellite,8.41,38.2,927.0,0.0921
SES-105666,2026-08-13 01:46:56,iPhone 17 Pro,v18.2.1,GS-LEO-16,GS-OR-D,Messages_Satellite,9.71,78.6,866.0,0.0369
SES-105667,2026-08-08 15:43:55,Watch Ultra 2,v18.2.0-b2,GS-LEO-04,GS-TX-A,Messages_Satellite,12.22,25.7,961.0,0.0189
SES-105668,2026-08-25 06:26:53,iPhone 15 Pro,v18.2.1,GS-LEO-16,GS-OR-D,Emergency_SOS,20.12,40.3,629.0,0.0631
SES-105669,2026-08-05 10:29:25,iPhone 17 Pro,v18.1.0,GS-LEO-05,GS-CA-B,Messages_Satellite,10.11,16.2,962.0,0.0751
SES-105670,2026-08-31 00:46:24,Watch Ultra 2,v18.1.0,GS-LEO-20,GS-OR-D,Emergency_SOS,11.04,29.2,945.0,0.141
SES-105671,2026-08-17 10:17:25,iPhone 16 Pro,v18.2.0-b2,GS-LEO-15,GS-OR-D,FindMy_Ping,10.71,65.7,2929.0,0.0799
SES-105672,2026-08-31 08:19:55,iPhone 17 Pro,v18.2.0-b2,GS-LEO-17,GS-OR-D,Roadside_Assistance,6.33,19.7,1016.0,0.0768
SES-105673,2026-08-03 21:57:57,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-FL-C,Messages_Satellite,12.38,17.8,865.0,0.2503
SES-105674,2026-08-03 21:38:35,Watch Ultra 3,v18.2.1,GS-LEO-11,GS-OR-D,Roadside_Assistance,18.48,82.0,793.0,0.0511
SES-105675,2026-08-18 06:12:29,iPhone 15 Pro,v18.2.0-b2,GS-LEO-24,GS-OR-D,Messages_Satellite,19.31,36.6,2863.0,0.0564
SES-105676,2026-08-08 11:19:40,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-FL-C,Roadside_Assistance,9.95,22.9,951.0,0.1269
SES-105677,2026-08-27 00:53:48,iPhone 15 Pro,v18.1.0,GS-LEO-14,GS-CA-B,Messages_Satellite,13.0,83.7,807.0,0.0493
SES-105678,2026-08-06 05:07:13,iPhone 17 Pro,v18.1.0,GS-LEO-05,GS-OR-D,Emergency_SOS,16.11,54.4,820.0,0.0285
SES-105679,2026-08-07 02:35:58,iPhone 15 Pro,v18.1.0,GS-LEO-02,GS-FL-C,Messages_Satellite,,48.0,791.0,0.2326
SES-105680,2026-08-24 16:22:41,iPhone 16 Pro,v18.2.0-b2,GS-LEO-12,GS-OR-D,Messages_Satellite,2.68,76.9,1087.0,0.1588
SES-105681,2026-08-12 07:05:08,iPhone 16 Pro,v18.2.1,GS-LEO-06,GS-OR-D,Messages_Satellite,12.57,17.6,1015.0,0.0074
SES-105682,2026-08-16 09:01:41,Watch Ultra 3,v18.1.0,GS-LEO-24,GS-CA-B,Messages_Satellite,4.5,63.3,1120.0,0.0754
SES-105683,2026-08-28 02:31:31,iPhone 16 Pro,v18.2.1,GS-LEO-01,GS-FL-C,Messages_Satellite,11.16,52.5,1030.0,0.0191
SES-105684,2026-08-17 20:39:16,iPhone 15 Pro,v18.2.1,GS-LEO-16,GS-OR-D,Messages_Satellite,4.26,55.6,1151.0,0.0994
SES-105685,2026-08-22 07:08:40,iPhone 17 Pro,v18.2.0-b2,GS-LEO-22,GS-TX-A,Messages_Satellite,8.25,37.8,3401.0,0.0976
SES-105686,2026-08-10 08:49:15,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-OR-D,Messages_Satellite,12.45,44.4,935.0,0.0028
SES-105687,2026-08-02 00:52:40,Watch Ultra 3,v18.1.0,GS-LEO-17,GS-FL-C,Emergency_SOS,15.41,60.7,856.0,0.0287
SES-105688,2026-08-19 08:07:57,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-TX-A,FindMy_Ping,12.46,52.4,967.0,0.0629
SES-105689,2026-08-18 09:17:43,iPhone 17 Pro,v18.2.1,GS-LEO-12,GS-FL-C,FindMy_Ping,21.96,39.8,745.0,0.0388
SES-105690,2026-08-07 12:58:27,iPhone 16 Pro,v18.2.0-b2,GS-LEO-12,GS-OR-D,Emergency_SOS,9.56,18.6,4150.0,0.0238
SES-105691,2026-08-13 04:04:56,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-TX-A,Roadside_Assistance,11.71,46.9,832.0,0.0333
SES-105692,2026-08-02 22:00:26,iPhone 17 Pro,v18.2.0-b2,GS-LEO-13,GS-CA-B,Messages_Satellite,11.55,42.7,892.0,0.146
SES-105693,2026-08-24 13:25:04,iPhone 17 Pro,v18.2.0-b2,GS-LEO-18,GS-CA-B,Messages_Satellite,10.7,22.2,2476.0,0.2552
SES-105694,2026-08-22 05:43:28,iPhone 17 Pro,v18.2.1,GS-LEO-08,GS-FL-C,FindMy_Ping,9.76,36.8,989.0,0.0861
SES-105695,2026-08-28 03:18:39,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-FL-C,Messages_Satellite,17.63,75.4,742.0,0.0574
SES-105696,2026-08-15 07:22:02,iPhone 16 Pro,v18.2.1,GS-LEO-15,GS-TX-A,FindMy_Ping,15.22,50.4,863.0,0.0834
SES-105697,2026-08-27 08:19:51,iPhone 16 Pro,v18.2.0-b2,GS-LEO-23,GS-OR-D,FindMy_Ping,5.56,60.9,4103.0,0.046
SES-105698,2026-08-24 18:59:54,Watch Ultra 3,v18.1.0,GS-LEO-07,GS-FL-C,Emergency_SOS,14.25,23.8,871.0,0.0089
SES-105699,2026-08-10 05:06:17,iPhone 16 Pro,v18.2.1,GS-LEO-06,GS-OR-D,Messages_Satellite,15.25,47.8,826.0,0.0808
SES-105700,2026-08-28 12:15:19,iPhone 16 Pro,v18.1.0,GS-LEO-17,GS-OR-D,Messages_Satellite,14.93,50.0,909.0,0.0267
SES-105701,2026-08-10 01:26:09,iPhone 16 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,FindMy_Ping,5.36,17.6,1116.0,0.1512
SES-105702,2026-08-27 09:21:49,iPhone 17 Pro,v18.1.0,GS-LEO-12,GS-OR-D,Messages_Satellite,11.22,50.1,930.0,0.0604
SES-105703,2026-08-17 21:03:31,iPhone 16 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Emergency_SOS,14.14,19.6,851.0,0.5008
SES-105704,2026-08-16 17:06:55,Watch Ultra 3,v18.1.0,GS-LEO-19,GS-TX-A,Messages_Satellite,9.74,31.1,913.0,0.0364
